# x	y	z
1.444079079543300892e-01	3.119507114937472014e-01	1.654677620735567123e+00
-1.482761221284762954e-01	5.201915787150666048e-01	1.533331819643944494e+00
5.307105573031459939e-02	1.035813588874455737e+00	-2.017705418777274995e-01
3.927414489866119796e-02	1.098844921555573562e+00	-1.618145794669081095e-01
-1.129712885528228350e+00	1.584854304947345138e-01	-2.036188051306858093e-01
-1.117784253926561028e-01	-4.332064969779750307e-02	-6.223118052278154844e-01
-7.748921402641520406e-02	5.663876000348756490e-01	2.334900520667053947e-01
2.754998754996119958e-02	7.120603350722390923e-01	-2.442245114318895016e-01
4.764946607069049656e-02	4.080275502549711164e-01	1.595991830093046016e+00
1.179896139514399062e-01	6.732741895480967020e-01	-2.701388956462514868e-01
-1.070214035718519696e+00	-3.374661324759600008e-03	-3.082013465175300129e-02
-2.160277760495815935e-01	7.061244213163374583e-01	1.557475004967640908e+00
-2.006993907840138036e-01	1.676077769004195028e-01	1.767254355422774870e+00
-4.090979557532650746e-01	-1.154862407224262144e+00	-4.158641590150818912e-01
8.280471420691690176e-02	7.422788839825763541e-01	-5.090088117700155568e-01
2.924682740052464980e-01	9.630222230834382113e-01	-4.190365861126796876e-01
3.340553029397910073e-02	7.319734062258782537e-01	-3.484576704950865245e-01
8.582305517891897217e-01	6.064370122401148144e-01	8.295124499644550287e-02
-7.706020114858086467e-01	6.579959361448570188e-02	1.595974905758074103e-01
4.251803035262068930e-01	-1.233580428188587153e+00	-3.361213838014033839e-01
4.239784341890279196e-01	9.997956710403368419e-01	-3.349650603019653228e-01
-6.111242726584672491e-01	-1.302650851789989961e+00	-9.058380402445499746e-02
2.505006535473710064e-02	7.386629238756602378e-01	-2.679867777807681262e-01
1.852172945775296120e-01	5.392180802457414712e-01	1.758088425566489976e-01
1.998038417697886038e-01	-6.448170257759970603e-02	9.131424831546469667e-02
1.711832147621052125e-01	5.688760787432889376e-01	1.777310592565279068e-01
-1.403377791645525063e-01	2.343993434495779127e-01	1.750898717845756014e+00
-5.258096885215335359e-01	-4.390592633133176270e-01	2.152059986680908976e-01
1.656197537065330905e-01	-3.930513284681839137e-01	4.206403453103589873e-01
4.457110188717501864e-01	-1.825852488762343961e-01	-7.339128205628700496e-02
2.476070474795650025e-02	-3.386487715600035031e-01	1.630042147954810158e-02
-1.682295905420465865e-01	5.239264572539817921e-01	1.605619002225541658e+00
-3.775266411955873203e-01	-1.144059952809056480e+00	-4.021901209817573264e-01
6.029073479594757590e-01	-1.072872538735095971e-01	-6.027484601975093836e-01
5.752701604212070302e-02	8.407174291099631658e-01	-2.943535346969274880e-01
4.311395743223270238e-01	-1.943692112759689006e-01	2.163679682928852099e-01
3.355782231707309798e-02	4.764953165478387209e-01	1.501627820300524219e+00
6.695002360022543897e-01	8.907516410122292561e-01	1.695465331984223056e-01
1.364489287184212085e-01	-1.346604245388572096e-01	1.621881176412726111e-01
-1.102277460565445066e-01	9.232622607384093349e-01	-8.826747337052640030e-02
-3.368331384701500064e-01	-1.170057510883508956e+00	-4.843006961920814923e-01
1.207113285307102046e-01	-7.274349743586269734e-02	-7.577694921052630095e-01
6.853567569466910425e-02	1.312544775691097954e-01	1.790506906844386181e+00
4.654674801436849835e-02	8.424678214249551322e-01	-2.769686556013226109e-01
3.575003512985676091e-01	-3.815826537893817205e-01	-1.383682093347810005e-02
-7.371906629965278013e-01	-1.196698455136578021e+00	-2.093450545406898011e-01
-8.137861215382651281e-01	2.191851361753619984e-02	9.888895979475480214e-02
-1.831267357424161135e-01	2.182541250998993043e-01	1.716764846635953967e+00
1.537896858675235068e-01	1.048177944421761598e+00	-4.180034022330814114e-01
-1.921575763706520890e-01	-1.205584357379047233e+00	-6.168472998452628753e-01
-6.931217727347308566e-01	-9.674539042999125149e-01	-5.282238924504327748e-01
1.016805093188584003e-01	4.256553894914462122e-01	1.597628824056639640e+00
-2.072141418111247968e-01	2.557774669452008154e-01	1.747437197898535022e+00
-2.575883909346374789e-01	1.147715007511218993e-01	1.757544850824915628e+00
1.537488240586395993e-01	-4.023358330758581847e-01	4.410494170920472023e-01
-1.761725223411229058e-01	5.927278320312783233e-01	-2.882826016579749240e-01
-1.393833885715130005e-01	2.755487179809024134e-01	1.724479512385260538e+00
-5.034303409632228110e-01	5.182616702465302483e-01	-3.476258996148489100e-01
-8.503399876449969641e-01	-2.072688422807023034e-01	-1.792605553302117072e-01
-6.838636539083496890e-01	-1.789363012353739069e-01	5.600706485577999771e-02
-4.739225403242883217e-01	6.058302887225558431e-01	-3.331188688931832065e-01
-6.994938505760389669e-02	9.827215495498055065e-01	-1.668507827569563062e-01
3.144198916729101234e-01	9.486985588240685052e-01	-3.981904376976254101e-01
-7.756528219583975758e-01	3.645572894123900055e-03	3.650374344588009912e-01
2.439670463281546908e-01	6.411252448533450998e-01	-4.054899156899620105e-01
7.345228757183829282e-01	6.331305241878800727e-01	-4.271495350349349684e-02
-6.896318520180388933e-01	-1.214995078986441879e+00	-2.170248012469727927e-01
4.458715818401329800e-01	-2.083627207066567066e-01	1.852749844889756969e-01
4.929719864271817076e-01	-2.088951669235085129e-01	2.750763380756751086e-01
3.407556298267670064e-02	-3.727671816351250111e-01	-8.779882287097011684e-01
-7.745021853364862929e-01	5.004381465582159738e-02	8.168136947463169872e-02
2.671192992725142101e-01	-1.276488838280340987e+00	-1.810341483411634089e-01
-1.568135495511832067e-01	-1.421126890071203075e+00	-2.340803080937932101e-01
-4.252955061855058783e-01	4.662586942012316160e-01	-2.774357069531441788e-01
-1.086521238501279990e-01	6.259359467240988018e-01	-3.439539420052750152e-01
-5.506362393421600221e-02	1.226702095144624055e-01	1.793170803405264913e+00
-4.059526310868282750e-01	-1.264275435396289504e+00	-4.442562483429844944e-01
1.402018455001514119e-01	3.921558302941898777e-01	-4.300992476878903181e-01
2.065253249706653083e-01	-1.258404129458969845e+00	-1.009559917208241037e-01
6.106149973405601283e-01	-2.374978190320480020e-01	-5.297408284951510282e-02
7.815486682997789536e-02	-6.367177866560110866e-01	-1.018216547044163978e+00
-2.693183415281900084e-01	7.591648654575954280e-01	1.387817697063977951e+00
6.981203489297964637e-01	6.185734650538764479e-01	1.139776201025217983e-01
7.540249131221223866e-01	6.777338199975097011e-01	1.601259697554854866e-01
-6.863767651551154758e-01	-2.254916405263189885e-02	2.233560717440759985e-02
-1.899464229767258983e-01	-1.188836731688595050e+00	-6.188412092438632106e-01
1.015382578202217029e-01	-1.017488120663258971e-01	-7.879138269970610287e-01
6.389997970618437328e-01	8.377872212641482852e-01	2.116410331433153102e-01
9.601951452024549971e-02	7.259336863876379720e-02	-1.655366932754246123e-01
2.798689087427662092e-01	-4.503134483210924910e-01	3.522959051564010791e-01
1.718217421808183043e-01	-6.275654946935389777e-02	-6.909057885992933024e-01
7.353567732134080881e-01	6.447152641255486927e-01	1.738397750252027862e-01
-6.003568143515471967e-01	-1.154498612336805952e+00	-1.958671125556576131e-01
-8.211209659372372682e-01	-1.219479660397193993e-01	2.359462798949633067e-01
1.992074165257189111e-01	3.554323700109838224e-01	-3.164130944259250788e-01
-2.092399407711910062e-02	5.840492120385299968e-01	2.112928886712819032e-01
-8.715150542286019542e-02	3.232932843482994034e-01	1.764257353723211796e+00
3.533377580770197812e-01	-1.282160460139229574e+00	-7.186355819570039438e-02
3.974195596960353183e-01	4.802503023272429727e-01	1.582542583549159332e+00
3.061216090641202814e-01	4.242476059543374145e-01	-3.096534918138540982e-01
-1.453825600184772138e-01	7.884903011152188945e-01	1.352013925381426285e+00
-1.165007452640118984e-01	9.953714669159723361e-01	-1.548456487212392929e-01
-2.475697318346145037e-01	1.612094523312080918e-01	1.784058301824053672e+00
-5.581916764637709916e-01	-1.288612447877987011e+00	-4.312766274501979025e-01
5.434070469799889835e-01	8.832999285581081272e-01	8.352263166565219998e-02
-4.924218101694730065e-01	5.651845853384003249e-01	-2.972376501789402159e-01
-7.479847665444609717e-02	-1.129779233318885856e+00	-4.217014210499507865e-01
3.873952961622766922e-01	9.632577873918198863e-01	-2.832011868913829056e-01
1.453262925231043889e-01	4.657444332525418895e-01	8.788107830590649594e-02
-4.018927593807240101e-02	-1.319840176262228715e+00	-3.683997243656897957e-01
3.993800675501105735e-01	8.328007085661642828e-01	-3.745679796922595783e-01
5.150148013791611135e-01	-1.317885182665244070e-01	-7.174675407402257843e-01
-1.267085413105351055e-01	-1.201169124727798909e+00	-3.555186731103043840e-01
3.728691428335352831e-01	-1.255746436494770357e+00	3.054373761249409847e-02
4.720740496372570205e-01	-1.439912685997561725e+00	6.113140109145150103e-02
3.585518897158324059e-01	8.674864190343328785e-01	-2.688613674367241191e-01
-1.545942974475607024e-01	8.092035086251503362e-01	1.324886662131921744e+00
-3.479486373576762825e-01	-1.214790568465486942e+00	-4.900742362208924119e-01
2.308378577450002911e-01	3.257570978009948770e-01	-4.130646336914923777e-01
6.620040280819731171e-01	-1.193350385703343952e-01	-1.252185833826102990e-01
6.102032187757159276e-01	8.477969229255938322e-01	1.176470216667743068e-01
4.506045027420040039e-02	3.538379592832426868e-01	-2.216929596838670968e-01
1.446887990627838128e-01	9.402905503703590240e-02	-3.777018289293672115e-01
2.891710545205758986e-01	9.511558944972566820e-01	-4.128040788120814208e-01
-9.213655070356476795e-01	-8.979872322571350041e-02	-2.584988059992679998e-01
-1.771408270878923885e-01	6.007109773053070922e-01	-2.981615599112468207e-01
1.557587104422983038e-01	-1.138681269206793939e-01	2.580305297739262094e-01
-4.904347681218403920e-01	5.186729300639250084e-01	-3.387377229168848092e-01
4.315300045469199208e-01	-1.873291445743353878e-01	1.937760612857470921e-01
-3.512720615572915150e-01	-1.143944513259662399e+00	-6.902063598492320651e-01
-6.741063010248629639e-02	-1.141787398893907790e+00	-3.840371812559051912e-01
-3.509564475378633142e-01	-1.550681877477962711e+00	-1.098153883365459021e-01
2.112334403892676959e-01	8.299184075302314945e-01	-3.135566290338883122e-01
-5.098246912695727495e-01	-1.215125590851281689e+00	-4.383828818050188869e-01
-5.071059419268837409e-01	5.750527581113636932e-01	-2.990579363786824985e-01
4.718904445831659800e-01	-1.238941266561836008e+00	-4.391419999989221168e-01
5.645219080314077820e-01	7.981429311093956036e-01	1.357371337722232119e-01
4.105156203393359182e-01	-2.010933005728346989e-01	-5.965385877513330187e-02
2.622784342589769974e-02	1.061182553771536474e+00	-1.991029911886192105e-01
1.050290600190735973e-01	4.438235161834330755e-01	-1.817979687442257131e-01
-7.475840508891090641e-01	-6.957238606630269384e-01	1.503856363401453677e+00
-7.458812545623936252e-01	-3.097586015875170018e-02	3.464356299864009697e-02
-8.604697690942317845e-01	-1.932388629954019110e-01	-4.340842693068984737e-01
-1.170142397795391059e-01	6.293700309772646273e-01	-2.882277180365201974e-01
3.041242973453460105e-02	-4.630958542389317922e-01	-8.346505547929462532e-01
-7.005240387395393897e-01	5.177767889115990341e-02	1.270206620748322024e-01
-6.320874978477339923e-01	-1.125083929892679135e+00	-2.113457290901888941e-01
6.547622555254777321e-01	-5.576666325283210490e-01	-7.579880083298294879e-01
-2.245994022196375062e-01	-1.146960448616245909e+00	-6.243114403524956391e-01
-1.381936095998813896e-01	-2.262858157354140920e-01	-8.221588233287642211e-01
6.599897811659531932e-01	-6.586228922397454610e-01	-4.896162593925187934e-01
3.719826787671913770e-01	-1.853915010448529133e-01	2.387945902702864054e-01
-7.339104086623850220e-02	-1.140936400604340095e+00	-2.243116942641510125e-01
3.238292436567761223e-01	-1.251582427998672031e-01	-7.207426969535869477e-01
1.822289213770582061e-01	4.790863415374033152e-01	-1.469388655942558131e-01
1.299048487977449984e-02	4.641437681882394917e-01	-1.751524181219993037e-01
1.651607385843522069e-01	7.599744247705790823e-01	5.372843034869680123e-02
4.668919620378962909e-01	1.313624788211459893e-01	-1.862393290498486065e-01
1.375904533604697944e-01	6.517181389380498624e-01	-5.440349940664085393e-01
2.293351212467686917e-01	-5.127780522044452782e-01	3.358390405332196127e-01
-5.141963503905769978e-02	8.413363232954809701e-02	-3.601514899241429757e-01
1.993053172326040012e-01	6.065231811484487201e-01	-4.146587748334312762e-01
6.517941445664717781e-01	-5.223829009923425248e-01	-7.328934298513596346e-01
-7.355877677821115457e-01	-1.309742869250574149e+00	-2.459920823989593108e-01
2.201438992195111910e-01	-4.506053531962925240e-01	4.640152053115946806e-01
2.191388164942829897e-01	-1.216240986837672455e+00	-2.666413488686911748e-01
1.525558941848806915e-01	-9.514801440719909686e-02	-7.348480346132849617e-01
1.455993048663374867e-01	2.867100222328953230e-01	-3.929183954063846240e-01
2.300954678407498011e-01	8.316216212750800196e-02	-2.892482713763027125e-01
4.504942714554958094e-01	-1.300267350900901731e+00	-4.729358716701970167e-02
-1.510160151274811124e-01	7.679364482528749924e-01	1.358773244642798916e+00
4.817114878374766929e-01	-1.219812953117469512e+00	-7.870751600686870519e-02
6.744714016462646233e-01	-3.966166088747247187e-01	-5.256194626357052480e-01
-1.365950433060474090e-01	-1.221984043424449551e+00	-3.371661439637860247e-01
-3.256150610908398746e-01	-1.151937235951763228e+00	-6.802757620898877144e-01
-8.588145056494309593e-01	6.407839137915689876e-02	1.058359685771892988e-01
-1.965182923604189003e-01	-1.511310134549114670e+00	-1.926439148793878120e-01
5.660126401137282048e-01	-4.548498266855455774e-01	-5.351143545503818100e-01
3.988211567931975177e-01	-6.673001252353849555e-02	-7.113534902645881619e-01
-4.970385899956992759e-01	5.356012776198225689e-01	-2.721662489055093892e-01
1.167615001580063067e-01	3.249923264724817185e-01	1.599498673838411600e+00
-3.949356273568990217e-01	-1.214980509862420455e+00	-4.145316600164766219e-01
3.016567903930196803e-01	-2.350104919083161048e-01	-7.878132611890185100e-01
6.470804172306975355e-01	8.454610570390376223e-01	1.905018544056399088e-01
-6.360011684535082921e-01	-1.272112123173845921e+00	-1.197640335978376047e-01
4.152209631701760939e-01	8.381562139696837610e-01	-1.901999187980019101e-01
1.578944070806690136e-01	2.426444386909263895e-01	1.549466041995590571e+00
-9.104643200274599793e-03	-3.738611683083669091e-01	4.375506154217246868e-01
-5.106713177344992527e-01	-1.311724466262127020e+00	-3.712736737763907002e-01
-1.788588203854009906e-01	2.024359902866421090e-01	1.495301680763367003e+00
1.538585553332436906e-01	6.108453016505893673e-01	2.040562372874432095e-01
-2.488694558679823976e-01	-1.138428278951707062e+00	-6.316108543374822082e-01
-7.505514682124938552e-01	-2.365198746515879968e-02	2.637254893188490934e-01
-9.174577092268918488e-01	-8.951702680710510451e-02	-2.874495004961504230e-01
-1.196962187671442024e-01	2.995454186337033198e-01	1.756222291745306308e+00
1.856396437485587081e-01	-4.752176048598595881e-01	4.974759547545922200e-01
-1.735804742582519947e-02	-1.898759185500956126e-01	-7.189310126991423910e-01
3.637124523351408234e-01	-1.092027514069023653e+00	-3.197651131179302109e-01
2.825348657886722070e-01	-1.181126902453165650e+00	-4.450106879131560111e-02
1.238474609857050934e-01	-6.642032019559540590e-02	-7.581663230078188320e-01
2.095000257760220863e-01	-1.837784631829117998e-01	2.179604727097678996e-01
4.327477069101275942e-01	-1.816909891504115138e-01	-6.689843415783210123e-02
1.546183961737901957e-01	-2.797569536294920028e-02	-6.788438700886989530e-01
1.051087382214827975e-01	-2.015075123646412059e-01	1.051133292546623937e-01
-1.024224187466774988e-01	1.022049668580000015e+00	-1.567249888116883094e-01
9.009286737848359872e-02	8.555643923975643217e-01	-2.527679659652037891e-01
2.401139233938570094e-01	5.589444998940271692e-01	1.792510436790973882e-01
4.225015023333100056e-02	1.048826714616841294e+00	-1.637576205741768098e-01
-7.173094999657722015e-01	-9.243179580275100171e-02	-9.199218922014659738e-02
-8.975454338678200833e-03	7.063479957617537774e-01	-2.668976546341502165e-01
2.313108755755174939e-01	5.491112550904335698e-01	1.826911960133250912e-01
-3.928446755221010056e-01	-1.205857424588485216e+00	-4.440858103809364188e-01
-1.038867849855073938e-01	-2.291026154587252062e-01	1.248316671103869985e-01
2.811957412422059766e-01	9.629445417299037357e-01	-4.282410357302661730e-01
1.984017483060709908e-01	7.398237783029077974e-01	5.954216435450900013e-02
-7.136451514492810899e-01	-1.403306562982629957e-02	1.233141063355391032e-01
7.639541142665627893e-01	6.093311569901584956e-01	-1.905358900504799946e-02
1.476871497879156947e-01	-1.109579388847111991e-01	2.702338914941659898e-01
6.234496156514194309e-01	-6.678943485543369363e-01	-5.326794444833407027e-01
6.886130380072507107e-01	-4.543908685654727830e-01	-5.164662137139064413e-01
-1.190183878958770980e-01	2.334121510079240069e-02	-6.375113842157833499e-01
1.099417928762984054e-01	7.768532176514600929e-01	-5.169087467958066728e-01
-1.295927052851010008e-01	1.259835507179737912e-01	1.732589796239066615e+00
2.381258056168465975e-01	-3.804847790098239146e-01	4.078280629020010761e-01
1.728195211555665078e-01	-2.175349792311110156e-02	-7.318064131864140398e-01
7.313027029379873811e-01	6.697466658593310695e-01	1.392182193161977111e-01
-4.931680221975009992e-02	9.887174944644809838e-01	-9.047985118867619969e-02
1.099025071271702986e-01	7.655836695684256066e-01	-5.206374842720837837e-01
-7.709300951899741294e-01	-1.190724644771703061e-01	-3.259645953803359808e-02
-5.960846330308275931e-01	-3.723612204442298124e-01	1.654316523295810970e-01
5.600874165624610823e-01	7.492530915673039082e-01	1.263096559052742929e-01
6.785026923037917879e-01	-4.440770887200879979e-01	-5.156242560368996530e-01
-1.026487740994023040e-01	4.625424987926710085e-01	1.434348674414417102e-01
-7.786787909829169518e-02	6.542946550101067515e-01	-1.978723247740060975e-01
4.122203713596657160e-01	-1.324140893740308744e+00	-4.032546093729036940e-01
-8.053416136500082256e-01	-1.387101529574077119e-01	-1.091727165420438989e-01
1.873599074345282944e-01	-3.405205997060405942e-01	4.544368347635953098e-01
-7.237311464461725352e-01	-6.579067981480750393e-02	2.844639513596849967e-02
-8.759186313585529682e-01	-2.339320817524191964e-01	-4.488675284441914215e-01
4.065754045415421181e-01	8.374457469374545493e-01	-3.738829072063757919e-01
5.599398562580432115e-01	-5.662139974451426694e-01	-6.838643817906857603e-01
4.090164824109803199e-01	-1.228604760557674647e+00	-3.306011831020749803e-02
-2.890048101636316091e-01	-1.502353526909466774e+00	-1.481234323778992945e-01
6.655769163565039559e-02	1.516224574581163109e-01	1.719295277231381425e+00
-7.055094247855379086e-01	-1.139914748584193172e+00	-3.053284664837027096e-01
-7.399618320477671096e-01	2.225779240090599957e-03	1.528820131633364943e-01
-7.879378666553260580e-02	-1.088515507459393017e-01	-4.324100415201820313e-02
-1.139725259925056938e-01	1.699905379093487878e-01	-6.130769829751822053e-01
-1.521958439996038970e-01	7.792542458457719645e-01	1.362094728821917622e+00
1.047988983942526042e-01	-1.065466016936741367e+00	-2.946507868906019234e-01
2.407446522957610094e-02	7.315915515185739126e-01	-2.847755076876892777e-01
2.226323359857186046e-01	8.876452803222539822e-02	-2.979040607836581089e-01
-1.271807279700929882e+00	-9.964191961486930371e-02	-7.455179783936520532e-02
3.095071592192075727e-01	4.289948242350207219e-01	-3.189200942540466044e-01
3.425278157790669908e-01	-1.861322393457096880e-01	4.352557750169879225e-01
5.838354505851692799e-01	-5.229928237766547916e-01	-4.968348482011168965e-01
1.259524807177677119e-01	9.113012433421589786e-02	-5.057871122537799247e-01
1.751928797850720032e-01	-1.276308228817510937e+00	-1.865865413639281878e-01
-4.689126590253552829e-01	5.903252854774088121e-01	-2.734052699529634922e-01
-2.149888365069700102e-01	-1.412938762723221942e+00	-2.231195753539385040e-01
-3.080077545893968871e-01	1.352654348339367985e-01	1.766338724853848907e+00
-4.917504170874429925e-01	-1.184438888275021640e+00	-4.225047851621561157e-01
-6.005837027638530334e-02	4.570879753939129930e-01	1.625966145955940467e+00
2.028360409654255125e-01	4.204590243530922922e-01	-3.294040603585827176e-01
4.255922688845433788e-01	-1.299723167920687983e+00	-3.743887765508489840e-02
-7.931861105378279486e-02	-1.116879859736881642e+00	-2.290706574785298932e-01
5.760154924367102414e-01	7.374020292869631898e-01	-2.974069101065621723e-01
-1.247581732542276944e-01	3.294749050379618960e-01	1.725366104297551217e+00
-2.638748714663089953e-02	7.402589844112699158e-01	-3.935562581477287103e-01
-2.905710339029890163e-02	2.166241614449908870e-01	1.698274778665224582e+00
7.377645181273476682e-01	6.467423337040942855e-01	-1.479843259116792042e-01
4.543791844638542243e-01	-1.334379563539911162e+00	-4.167563902424507027e-01
-4.634321810326969687e-02	-3.366264755623182836e-01	1.085730376924782942e-01
-6.712527832872580147e-01	-1.136906360408300509e+00	-3.078626222184653871e-01
-8.471691918516849329e-02	6.378561030774254625e-01	-3.439156206707651986e-01
-6.274620758932770714e-01	-1.051868380248038415e+00	-1.528888199517342006e-01
-5.290965238108426005e-01	5.120326601989104720e-01	-3.303617461044405790e-01
-3.134020822711576226e-01	7.264310692264703828e-01	1.351730903629286162e+00
-9.153212873777274439e-01	-7.100759479888429926e-02	-1.978384807095711906e-01
5.746474614046240825e-01	-4.943133633050694753e-01	-4.916393222846255906e-01
1.425845385603438098e-01	8.156026173320320150e-02	-3.317736591881261798e-01
-6.818234968087333314e-01	-1.132880867970692984e+00	-4.772171947791882807e-01
-1.194446625226820435e+00	-7.254603219601450659e-02	-7.052138932993619325e-02
-3.432841456639160183e-02	6.865749977755593036e-01	-4.186408824515784888e-01
2.092309161515182869e-01	-1.459912557061589400e+00	1.086572337031952024e-01
-1.382036935204508099e-01	-3.301557710658372113e-01	-7.015322534653588571e-01
3.076022325268770036e-02	6.243491462918429047e-01	-3.585011346366088203e-01
-1.032070793897777033e-01	3.160818468561463201e-01	1.767150177455329763e+00
1.957951910001106133e-01	7.248284673137206369e-01	-8.783471032674999845e-02
-9.074785835974689963e-02	9.599537413158290011e-01	-6.540241002433599959e-02
4.303279369565051748e-01	1.014072774328480753e+00	-3.047425556643856837e-01
4.272316837609667073e-01	-5.910824207440149719e-02	-6.354850915595275929e-01
6.024038998238240294e-02	3.852787057107375790e-01	-1.751326694874900114e-01
-1.145187201625893270e+00	1.721168496497725020e-01	-1.941858398860505097e-01
2.238665300830771920e-01	5.372094574131355271e-01	1.993927056917647878e-01
-8.337215858837757620e-01	-1.930005715636496089e-01	1.411937191143601000e-01
1.370658442093536100e-01	2.047646052969402108e-01	-1.038431609863181004e-01
-2.600483243913565001e-01	1.378162393141851016e-01	1.736178846208827231e+00
2.270193212603129895e-01	1.701560322444027051e-01	-3.857500986109977936e-01
-2.027975059948547987e-01	-1.614334393109295718e+00	-4.375329488238839659e-02
2.984216279661069948e-02	5.019472858321514241e-01	-1.068072900394636954e-01
6.002020690156582017e-01	7.768946055929987216e-01	-3.354338542511727805e-01
9.502852441719619736e-02	-6.743789710628446121e-01	-1.005626455528644714e+00
-9.303711713587810295e-02	2.253775213529760069e-01	1.744409836584507101e+00
1.357874965486255969e-01	2.713555934412589243e-01	-3.101821084532280781e-01
2.665822245732406004e-01	-1.169379120710663633e+00	-4.945927631768220339e-02
5.692377627352954716e-01	7.384290394023614867e-01	-3.261645160828345880e-01
5.813395562726379751e-02	-2.981525456056740020e-01	4.109972445267944807e-01
1.776304008806390000e-01	7.054798240678076260e-01	8.958276817097229894e-02
3.573569129051443194e-01	-2.221684347164535056e-01	1.951419219868804900e-01
2.998937790928860037e-02	1.616309166674120140e-02	-6.488684300158553686e-01
-2.136989127541183975e-01	-1.204863741247091502e+00	-6.494004417607794899e-01
1.190513833700435065e-01	8.336503289931450345e-02	-5.126057873876057602e-01
1.505060909703526129e-01	2.097246023547678084e-01	1.596233320079279094e+00
-2.593627238668682056e-01	6.087504965550708524e-01	1.361663976914204932e+00
-1.273574129510007591e+00	-1.004822684069879984e-01	-7.177846922230170235e-02
-5.600636711988576932e-01	-1.407076430850862092e+00	-1.480900595921053886e-01
2.412388756304832960e-01	7.095460198423489406e-02	-2.718296689897590213e-01
2.261926688828926890e-01	6.058545036683340296e-02	-2.879914016484416139e-01
3.090872899865274026e-01	8.862272834938752508e-01	-2.626385951357541049e-01
1.286219267211448081e-01	7.130210688782868678e-01	-1.641044978172492008e-01
3.058118414259433093e-01	-1.248876477942244961e-01	-6.814867549921793666e-01
-6.487045553821670085e-02	1.206281875780965962e-01	1.799919701027358210e+00
1.573867630387280891e-01	-8.929168096145240208e-02	-7.407962599776953816e-01
2.645803240357109953e-02	-2.825359363703520144e-01	2.227111568322777124e-01
-1.300248589593621329e+00	1.200699206158562932e-01	-1.270973082859848946e-01
-3.360340804295960243e-02	-1.335150614219807075e+00	-3.592438897366060924e-01
-2.736794153264139953e-02	4.199925243538383812e-01	-2.050774160352182018e-01
2.251231348452939832e-02	1.187608863140569015e-01	-3.709515590019777931e-01
-8.577032136001973006e-01	-3.961616622955840827e-01	-1.320362384927322996e-01
-2.091750714564859920e-02	-3.414926814922724096e-01	3.583536729759174144e-01
1.012308087055380050e-02	-3.302692035885855248e-01	-8.640562769441906266e-01
1.906089054498451008e-01	8.677343863771550536e-01	-4.046050002686329972e-01
-3.276526062464621969e-01	-1.511705378179077019e+00	-2.082505817709001117e-01
1.839126014786915120e-01	-1.218911345374342536e+00	-3.033005290955844147e-01
